order_id,order_date,ship_date,customer_name,segment,category,sales,quantity,discount,profit,shipping_cost,order_priority
US-2012-156867,13/11/2012,17/11/2012,Lena Cacioppo,Consumer,Furniture,102,3,0.2,-3.8385,6.22,Medium
CA-2012-149909,13/11/2012,17/11/2012,Russell Applegate,Consumer,Office Supplies,96,2,0,46.1184,6.05,Medium
IR-2012-4680,13/11/2012,19/11/2012,Dana Kaydos,Consumer,Office Supplies,58,1,0,25.65,5.95,Medium
IN-2012-17664,13/11/2012,20/11/2012,Lori Olson,Corporate,Office Supplies,140,3,0.1,32.616,5.85,Medium
CA-2012-149909,13/11/2012,17/11/2012,Russell Applegate,Consumer,Office Supplies,64,7,0,28.6965,5.49,Medium
MZ-2012-5900,13/11/2012,13/11/2012,Aleksandra Gannaway,Corporate,Technology,70,1,0,6.3,5.49,Medium
UP-2012-1780,13/11/2012,16/11/2012,Anthony Johnson,Corporate,Office Supplies,64,4,0,21.12,5.45,Medium
MX-2012-109834,13/11/2012,17/11/2012,Evan Bailliet,Consumer,Office Supplies,123,8,0,23.2,5.34,Medium
ES-2012-3346363,13/11/2012,14/11/2012,Trudy Schmidt,Consumer,Office Supplies,26,2,0,1.02,5.31,High
CA-2012-149909,13/11/2012,17/11/2012,Russell Applegate,Consumer,Technology,51,3,0,13.2522,4.95,Medium
IN-2012-17664,13/11/2012,20/11/2012,Lori Olson,Corporate,Office Supplies,86,4,0.1,-9.528,4.76,Medium
IN-2012-82918,13/11/2012,18/11/2012,Bruce Stewart,Consumer,Office Supplies,95,2,0,16.14,4.7,Medium
CA-2012-136147,13/11/2012,18/11/2012,Fred McMath,Consumer,Technology,112,5,0.2,-1.3995,4.66,Medium
MX-2012-113768,13/11/2012,18/11/2012,Don Jones,Corporate,Furniture,75,3,0.2,-6.624,4.62,Medium
IN-2012-28493,13/11/2012,18/11/2012,Sally Knutson,Consumer,Office Supplies,80,4,0,6.36,4.55,Medium
IN-2012-82918,13/11/2012,18/11/2012,Bruce Stewart,Consumer,Furniture,98,2,0,37.14,4.33,Medium
RO-2012-5750,13/11/2012,17/11/2012,Sandra Flanagan,Consumer,Office Supplies,48,2,0,22.2,4.22,High
RS-2012-2380,13/11/2012,15/11/2012,Peter Fuller,Consumer,Office Supplies,32,1,0,11.82,4.18,High
ID-2012-22550,13/11/2012,17/11/2012,Brian DeCherney,Consumer,Office Supplies,30,5,0.45,-2.265,4.15,High
MX-2012-105879,13/11/2012,13/11/2012,James Lanier,Home Office,Office Supplies,22,2,0.2,2.976,4.05,High
IN-2012-28493,13/11/2012,18/11/2012,Sally Knutson,Consumer,Office Supplies,202,7,0,30.24,4.02,Medium
ES-2012-5639743,13/11/2012,16/11/2012,Craig Carroll,Consumer,Office Supplies,43,6,0.1,15.336,3.63,High
ID-2012-61722,13/11/2012,16/11/2012,Theresa Coyne,Corporate,Office Supplies,44,6,0.45,-18.423,3.49,Medium
CA-2012-115798,13/11/2012,19/11/2012,Ken Lonsdale,Consumer,Office Supplies,42,7,0,19.8716,3.35,Medium
ID-2012-22550,13/11/2012,17/11/2012,Brian DeCherney,Consumer,Furniture,49,1,0.25,15.795,3.31,High
MX-2012-109834,13/11/2012,17/11/2012,Evan Bailliet,Consumer,Office Supplies,94,6,0,34.68,3.23,Medium
MX-2012-113768,13/11/2012,18/11/2012,Don Jones,Corporate,Office Supplies,30,3,0,9.06,2.77,Medium
IR-2012-4680,13/11/2012,19/11/2012,Dana Kaydos,Consumer,Office Supplies,93,4,0,17.64,2.66,Medium
ES-2012-5954282,13/11/2012,19/11/2012,Michael Paige,Corporate,Office Supplies,54,3,0,18.18,2.54,Low
IR-2012-7560,13/11/2012,17/11/2012,Angele Hood,Consumer,Office Supplies,54,1,0,11.37,2.54,Medium
IN-2012-82918,13/11/2012,18/11/2012,Bruce Stewart,Consumer,Office Supplies,24,2,0,8.76,2.38,Medium
CA-2012-104948,13/11/2012,17/11/2012,Keith Herrera,Consumer,Office Supplies,30,7,0,13.482,2.37,Medium
MX-2012-119487,13/11/2012,15/11/2012,Joel Jenkins,Home Office,Office Supplies,87,7,0,0.84,2.33,High
IN-2012-70612,13/11/2012,19/11/2012,Trudy Glocke,Consumer,Office Supplies,29,5,0.47,1.5585,2.07,Medium
RS-2012-2380,13/11/2012,15/11/2012,Peter Fuller,Consumer,Office Supplies,35,2,0,1.02,2.05,High
ID-2012-61722,13/11/2012,16/11/2012,Theresa Coyne,Corporate,Office Supplies,29,3,0.45,-10.521,2.01,Medium
US-2012-156867,13/11/2012,17/11/2012,Lena Cacioppo,Consumer,Office Supplies,37,3,0.7,-25.8174,1.98,Medium
MX-2012-109834,13/11/2012,17/11/2012,Evan Bailliet,Consumer,Office Supplies,39,2,0,15.36,1.83,Medium
MX-2012-109834,13/11/2012,17/11/2012,Evan Bailliet,Consumer,Office Supplies,14,3,0,6.54,1.53,Medium
ES-2012-4198217,13/11/2012,17/11/2012,Shui Tom,Consumer,Office Supplies,28,2,0.2,3.852,1.41,Medium
UP-2012-1780,13/11/2012,16/11/2012,Anthony Johnson,Corporate,Office Supplies,15,1,0,0.57,1.39,Medium
ES-2012-3346363,13/11/2012,14/11/2012,Trudy Schmidt,Consumer,Office Supplies,10,2,0,4.08,0.99,High
MZ-2012-5900,13/11/2012,13/11/2012,Aleksandra Gannaway,Corporate,Office Supplies,39,4,0,16.08,0.91,Medium
MZ-2012-5750,13/11/2012,19/11/2012,Evan Henry,Consumer,Office Supplies,11,1,0,4.08,0.88,Medium
MZ-2012-5750,13/11/2012,19/11/2012,Evan Henry,Consumer,Office Supplies,18,1,0,5.25,0.6,Medium
TU-2012-5450,13/11/2012,19/11/2012,Irene Maddox,Consumer,Office Supplies,6,4,0.6,-7.848,0.32,Medium
ES-2012-4939707,13/11/2012,16/11/2012,Cynthia Delaney,Home Office,Furniture,415,3,0,83.07,0.31,High
IR-2012-4680,13/11/2012,19/11/2012,Dana Kaydos,Consumer,Office Supplies,11,1,0,1.74,0.23,Medium
CA-2012-104948,13/11/2012,17/11/2012,Keith Herrera,Consumer,Office Supplies,10,2,0.2,3.4552,0.18,Medium
CA-2012-153073,13/11/2012,13/11/2012,Helen Abelman,Consumer,Furniture,17,9,0.6,-7.4358,0.05,Medium
CA-2012-154746,14/11/2012,17/11/2012,Patrick Jones,Corporate,Office Supplies,826,3,0,322.1829,215.64,Critical
ID-2012-37838,14/11/2012,16/11/2012,Brian DeCherney,Consumer,Furniture,481,6,0.25,-77.04,95.43,High
IT-2012-2157465,14/11/2012,18/11/2012,Cynthia Delaney,Home Office,Technology,709,5,0.15,-100.2225,87.47,High
IN-2012-50942,14/11/2012,19/11/2012,Joy Bell-,Consumer,Furniture,729,2,0,218.82,65.35,High
ES-2012-1835271,14/11/2012,14/11/2012,Heather Jas,Home Office,Office Supplies,239,9,0,0,55.07,High
CA-2012-123141,14/11/2012,19/11/2012,Gary Zandusky,Consumer,Furniture,884,4,0.2,99.432,52.02,Medium
PL-2012-4980,14/11/2012,20/11/2012,Alan Barnes,Consumer,Technology,533,2,0,111.96,48.53,Medium
IT-2012-2157465,14/11/2012,18/11/2012,Cynthia Delaney,Home Office,Furniture,443,4,0.1,73.692,46.55,High
MX-2012-129224,14/11/2012,18/11/2012,Dana Kaydos,Consumer,Office Supplies,359,4,0,104.08,35.78,Medium
US-2012-157224,14/11/2012,19/11/2012,Michael Dominguez,Corporate,Furniture,382,5,0.2,0,34.18,Medium
CA-2012-138674,14/11/2012,17/11/2012,Ken Black,Corporate,Technology,160,4,0.2,29.994,30.93,Critical
MX-2012-117800,14/11/2012,15/11/2012,Alejandro Savely,Corporate,Office Supplies,113,2,0,51.72,28.61,Critical
SU-2012-5280,14/11/2012,18/11/2012,Shirley Schmidt,Home Office,Technology,307,1,0,101.16,26.6,Medium
MX-2012-126795,14/11/2012,18/11/2012,Anthony Rawles,Corporate,Furniture,229,3,0.2,0,24.26,High
CA-2012-123141,14/11/2012,19/11/2012,Gary Zandusky,Consumer,Furniture,230,3,0.2,20.1558,23.43,Medium
MX-2012-156776,14/11/2012,19/11/2012,Noah Childs,Corporate,Furniture,288,3,0.2,32.412,20.75,Medium
US-2012-111283,14/11/2012,21/11/2012,Sonia Cooley,Consumer,Furniture,275,1,0.2,-48.148,20.23,Low
IT-2012-2157465,14/11/2012,18/11/2012,Cynthia Delaney,Home Office,Office Supplies,152,3,0,43.92,17.32,High
MX-2012-156776,14/11/2012,19/11/2012,Noah Childs,Corporate,Technology,190,2,0.002,14.78008,15.13,Medium
IN-2012-16572,14/11/2012,19/11/2012,Gary McGarr,Consumer,Technology,139,2,0.5,-86.43,13.57,High
BY-2012-8590,14/11/2012,20/11/2012,Kelly Andreada,Consumer,Furniture,217,2,0,80.28,12.83,Medium
US-2012-141523,14/11/2012,18/11/2012,Jason Klamczynski,Corporate,Office Supplies,161,3,0.4,-18.828,12.64,Medium
CA-2012-154746,14/11/2012,17/11/2012,Patrick Jones,Corporate,Office Supplies,34,2,0,16.98,12.37,Critical
CA-2012-138674,14/11/2012,17/11/2012,Ken Black,Corporate,Technology,91,3,0.2,4.5588,10.97,Critical
US-2012-157224,14/11/2012,19/11/2012,Michael Dominguez,Corporate,Furniture,147,3,0.2,-16.524,9.85,Medium
US-2012-141523,14/11/2012,18/11/2012,Jason Klamczynski,Corporate,Furniture,196,5,0.4,-114.22,9.62,Medium
IN-2012-50942,14/11/2012,19/11/2012,Joy Bell-,Consumer,Office Supplies,44,2,0,12.36,8.16,High
MX-2012-104871,14/11/2012,17/11/2012,Chris Cortes,Consumer,Technology,157,2,0.002,35.9248,8.09,High
EG-2012-5700,14/11/2012,20/11/2012,Dean Braden,Consumer,Furniture,122,1,0,28.05,7.35,Medium
US-2012-111927,14/11/2012,19/11/2012,Lycoris Saunders,Consumer,Furniture,76,3,0,26.649,7.05,Medium
ES-2012-4282810,14/11/2012,16/11/2012,Nona Balk,Corporate,Office Supplies,27,2,0,6.42,6.52,Critical
IT-2012-2157465,14/11/2012,18/11/2012,Cynthia Delaney,Home Office,Office Supplies,78,5,0,25.5,6.25,High
MX-2012-160073,14/11/2012,19/11/2012,Nathan Mautz,Home Office,Technology,79,3,0,24.48,5.86,High
US-2012-111283,14/11/2012,21/11/2012,Sonia Cooley,Consumer,Office Supplies,43,6,0,0,5.86,Low
CG-2012-340,14/11/2012,18/11/2012,Karen Carlisle,Corporate,Office Supplies,32,8,0,3.36,5.56,High
MX-2012-126795,14/11/2012,18/11/2012,Anthony Rawles,Corporate,Office Supplies,58,6,0.2,20.184,5.35,High
IN-2012-20597,14/11/2012,18/11/2012,Pete Kriz,Consumer,Furniture,76,3,0,30.24,4.85,Medium
EG-2012-5700,14/11/2012,20/11/2012,Dean Braden,Consumer,Office Supplies,68,6,0,5.94,4.75,Medium
IN-2012-36088,14/11/2012,19/11/2012,Thomas Brumley,Home Office,Office Supplies,66,6,0,32.76,4.65,Medium
IZ-2012-340,14/11/2012,18/11/2012,Frank Hawley,Corporate,Office Supplies,56,4,0,20.64,4.63,High
CA-2012-137897,14/11/2012,19/11/2012,Patrick Jones,Corporate,Technology,60,2,0,23.96,4.4,Medium
ES-2012-2376426,14/11/2012,19/11/2012,Paul Stevenson,Home Office,Office Supplies,22,2,0,2.82,3.63,Medium
IN-2012-36088,14/11/2012,19/11/2012,Thomas Brumley,Home Office,Furniture,88,1,0,41.43,3.45,Medium
MX-2012-158750,14/11/2012,21/11/2012,Matt Collister,Corporate,Office Supplies,53,6,0,6.24,3.42,Medium
US-2012-157224,14/11/2012,19/11/2012,Michael Dominguez,Corporate,Office Supplies,45,5,0,16.6,3.34,Medium
SU-2012-5280,14/11/2012,18/11/2012,Shirley Schmidt,Home Office,Office Supplies,43,4,0,7.8,3.31,Medium
PL-2012-4980,14/11/2012,20/11/2012,Alan Barnes,Consumer,Office Supplies,35,1,0,2.46,3.31,Medium
IN-2012-50942,14/11/2012,19/11/2012,Joy Bell-,Consumer,Office Supplies,17,3,0,4.23,2.76,High
US-2012-141523,14/11/2012,18/11/2012,Jason Klamczynski,Corporate,Office Supplies,64,6,0.4,-19.272,2.64,Medium
MX-2012-160073,14/11/2012,19/11/2012,Nathan Mautz,Home Office,Office Supplies,34,3,0,13.86,2.42,High
CA-2012-137897,14/11/2012,19/11/2012,Patrick Jones,Corporate,Technology,38,2,0,2.256,2.26,Medium
SU-2012-5280,14/11/2012,18/11/2012,Shirley Schmidt,Home Office,Office Supplies,23,2,0,7.2,2.1,Medium
CA-2012-137897,14/11/2012,19/11/2012,Patrick Jones,Corporate,Office Supplies,37,5,0,16.65,1.99,Medium
US-2012-111927,14/11/2012,19/11/2012,Lycoris Saunders,Consumer,Office Supplies,20,2,0,9.3812,1.56,Medium
CA-2012-151043,14/11/2012,20/11/2012,Maureen Gastineau,Home Office,Technology,48,2,0.2,-1.1996,1.51,Medium
MX-2012-125486,14/11/2012,18/11/2012,Erin Mull,Consumer,Office Supplies,7,2,0.2,2.408,1.37,High
CA-2012-138674,14/11/2012,17/11/2012,Ken Black,Corporate,Office Supplies,9,5,0.2,2.289,1.28,Critical
EG-2012-5700,14/11/2012,20/11/2012,Dean Braden,Consumer,Office Supplies,19,1,0,1.5,1.22,Medium
IN-2012-78984,14/11/2012,18/11/2012,Seth Vernon,Consumer,Office Supplies,22,2,0,6,1.01,Medium
US-2012-157224,14/11/2012,19/11/2012,Michael Dominguez,Corporate,Office Supplies,12,2,0,5.44,0.93,Medium
US-2012-128195,14/11/2012,19/11/2012,Rick Reed,Corporate,Office Supplies,12,2,0.4,-0.008,0.52,Medium
ES-2012-4844965,15/11/2012,17/11/2012,Alex Russell,Corporate,Office Supplies,"1,552",5,0,108.6,163.94,High
UP-2012-5960,15/11/2012,17/11/2012,Harry Greene,Consumer,Office Supplies,497,1,0,84.45,113.97,Critical
IN-2012-48338,15/11/2012,20/11/2012,Joel Jenkins,Home Office,Office Supplies,"3,421",7,0.1,874.167,110.5,High
IN-2012-29354,15/11/2012,17/11/2012,Bryan Mills,Consumer,Furniture,587,6,0.1,45.504,98.89,High
GH-2012-2810,15/11/2012,20/11/2012,Kean Nguyen,Corporate,Office Supplies,847,4,0,372.48,77.06,Medium
ES-2012-4844965,15/11/2012,17/11/2012,Alex Russell,Corporate,Technology,735,6,0,190.98,72.17,High
UP-2012-5960,15/11/2012,17/11/2012,Harry Greene,Consumer,Technology,299,1,0,131.52,69.09,Critical
IN-2012-35717,15/11/2012,17/11/2012,Craig Carreira,Consumer,Technology,230,3,0.37,3.6216,58.15,Critical
IN-2012-48338,15/11/2012,20/11/2012,Joel Jenkins,Home Office,Technology,373,5,0.1,82.86,36.86,High
IN-2012-60119,15/11/2012,19/11/2012,Edward Nazzal,Consumer,Furniture,351,9,0.2,118.476,36.52,High
IN-2012-48338,15/11/2012,20/11/2012,Joel Jenkins,Home Office,Technology,478,10,0.1,100.74,36.32,High
SF-2012-6000,15/11/2012,20/11/2012,Aaron Smayling,Corporate,Office Supplies,408,2,0,24.48,32.13,Medium
IN-2012-48338,15/11/2012,20/11/2012,Joel Jenkins,Home Office,Office Supplies,244,3,0.1,75.798,26.63,High
CA-2012-138954,15/11/2012,17/11/2012,Maya Herman,Corporate,Office Supplies,119,6,0,35.712,25.13,Critical
UP-2012-5960,15/11/2012,17/11/2012,Harry Greene,Consumer,Technology,74,2,0,11.1,24.18,Critical
MD-2012-9980,15/11/2012,17/11/2012,Stefanie Holloman,Corporate,Furniture,270,6,0,56.7,21.91,High
IN-2012-35717,15/11/2012,17/11/2012,Craig Carreira,Consumer,Office Supplies,124,9,0.17,16.3755,21.11,Critical
UP-2012-5960,15/11/2012,17/11/2012,Harry Greene,Consumer,Technology,148,1,0,66.72,20.8,Critical
CA-2012-113173,15/11/2012,17/11/2012,Dean Katz,Corporate,Office Supplies,250,9,0.2,15.642,19.47,Medium
CA-2012-138954,15/11/2012,17/11/2012,Maya Herman,Corporate,Office Supplies,71,3,0,20.5755,18.94,Critical
MD-2012-9980,15/11/2012,17/11/2012,Stefanie Holloman,Corporate,Office Supplies,138,1,0,17.91,17.52,High
TX-2012-690,15/11/2012,19/11/2012,Tony Molinari,Consumer,Office Supplies,322,2,0.7,-568.662,16.7,Medium
SF-2012-6000,15/11/2012,20/11/2012,Aaron Smayling,Corporate,Technology,493,4,0,29.52,14.44,Medium
TU-2012-3340,15/11/2012,21/11/2012,Karl Braun,Consumer,Furniture,164,1,0.6,-110.772,12.62,Medium
IS-2012-3870,15/11/2012,20/11/2012,Mark Haberlin,Corporate,Office Supplies,89,2,0,16.98,12.55,Medium
CA-2012-129525,15/11/2012,20/11/2012,Victoria Pisteka,Corporate,Office Supplies,167,13,0.7,-116.844,12.54,Medium
TU-2012-5220,15/11/2012,18/11/2012,Corinna Mitchell,Home Office,Technology,157,6,0.6,-121.536,11.96,Medium
IN-2012-21493,15/11/2012,19/11/2012,Sheri Gordon,Consumer,Technology,115,1,0,3.45,11.3,Medium
SL-2012-4330,15/11/2012,21/11/2012,Charles Crestani,Consumer,Technology,117,1,0,8.19,11.08,Medium
MD-2012-9980,15/11/2012,17/11/2012,Stefanie Holloman,Corporate,Technology,74,1,0,8.91,10.98,High
IN-2012-29354,15/11/2012,17/11/2012,Bryan Mills,Consumer,Office Supplies,55,3,0.1,1.773,10.82,High
CA-2012-138954,15/11/2012,17/11/2012,Maya Herman,Corporate,Office Supplies,35,6,0.2,11.7936,10.68,Critical
SF-2012-6000,15/11/2012,20/11/2012,Aaron Smayling,Corporate,Office Supplies,137,1,0,0,10.12,Medium
ES-2012-3433124,15/11/2012,19/11/2012,Katherine Nockton,Corporate,Office Supplies,149,3,0,35.73,9.79,Medium
ID-2012-32623,15/11/2012,20/11/2012,Nora Preis,Consumer,Technology,110,3,0.5,-30.735,9.34,Medium
SL-2012-4330,15/11/2012,21/11/2012,Charles Crestani,Consumer,Office Supplies,98,2,0,35.22,8.17,Medium
NI-2012-8830,15/11/2012,18/11/2012,Tamara Willingham,Home Office,Office Supplies,27,1,0.7,-44.613,7.8,High
IN-2012-35717,15/11/2012,17/11/2012,Craig Carreira,Consumer,Office Supplies,24,2,0.17,3.822,7.04,Critical
TU-2012-3340,15/11/2012,21/11/2012,Karl Braun,Consumer,Office Supplies,81,1,0.6,-58.962,6.63,Medium
TX-2012-690,15/11/2012,19/11/2012,Tony Molinari,Consumer,Technology,132,6,0.7,-254.502,6.57,Medium
IN-2012-29354,15/11/2012,17/11/2012,Bryan Mills,Consumer,Office Supplies,33,3,0.1,7.002,5.95,High
TU-2012-3340,15/11/2012,21/11/2012,Karl Braun,Consumer,Technology,57,1,0.6,-78.792,5.87,Medium
IN-2012-60119,15/11/2012,19/11/2012,Edward Nazzal,Consumer,Office Supplies,47,4,0.5,-12.24,5.84,High
SL-2012-4330,15/11/2012,21/11/2012,Charles Crestani,Consumer,Technology,69,1,0,1.38,5.4,Medium
CA-2012-145324,15/11/2012,19/11/2012,Duane Huffman,Home Office,Furniture,40,2,0,14.3856,5.24,High
SF-2012-6000,15/11/2012,20/11/2012,Aaron Smayling,Corporate,Technology,106,2,0,34.02,5.18,Medium
IN-2012-48338,15/11/2012,20/11/2012,Joel Jenkins,Home Office,Office Supplies,142,3,0.1,3.141,4.89,High
SF-2012-6000,15/11/2012,20/11/2012,Aaron Smayling,Corporate,Office Supplies,60,2,0,9.66,4.75,Medium
ES-2012-4279457,15/11/2012,20/11/2012,Bobby Elias,Consumer,Office Supplies,60,3,0,2.97,4.35,Medium
NI-2012-8830,15/11/2012,18/11/2012,Tamara Willingham,Home Office,Office Supplies,37,6,0.7,-45.162,4.08,High
IN-2012-29354,15/11/2012,17/11/2012,Bryan Mills,Consumer,Office Supplies,29,2,0.1,0.318,3.94,High
BU-2012-1110,15/11/2012,15/11/2012,Eileen Kiefer,Home Office,Furniture,48,1,0,12.09,3.9,High
AO-2012-1230,15/11/2012,20/11/2012,Dave Hallsten,Corporate,Technology,40,1,0,4.83,3.79,Medium
ES-2012-3433124,15/11/2012,19/11/2012,Katherine Nockton,Corporate,Furniture,63,4,0,25.32,3.57,Medium
ES-2012-4279457,15/11/2012,20/11/2012,Bobby Elias,Consumer,Office Supplies,28,3,0,0,3.13,Medium
CM-2012-6570,15/11/2012,22/11/2012,Anthony Garverick,Home Office,Office Supplies,59,2,0,20.52,2.62,Medium
TX-2012-690,15/11/2012,19/11/2012,Tony Molinari,Consumer,Office Supplies,29,2,0.7,-56.04,2.45,Medium
TU-2012-3340,15/11/2012,21/11/2012,Karl Braun,Consumer,Office Supplies,32,6,0.6,-22.68,2.43,Medium
CM-2012-6570,15/11/2012,22/11/2012,Anthony Garverick,Home Office,Office Supplies,33,2,0,4.92,2.06,Medium
TU-2012-5220,15/11/2012,18/11/2012,Corinna Mitchell,Home Office,Office Supplies,22,2,0.6,-17.58,2.05,Medium
ES-2012-4279457,15/11/2012,20/11/2012,Bobby Elias,Consumer,Office Supplies,26,2,0,8.04,1.99,Medium
NI-2012-8830,15/11/2012,18/11/2012,Tamara Willingham,Home Office,Office Supplies,30,2,0.7,-19.968,1.89,High
AO-2012-1230,15/11/2012,20/11/2012,Dave Hallsten,Corporate,Office Supplies,46,1,0,15.06,1.77,Medium
GH-2012-2810,15/11/2012,20/11/2012,Kean Nguyen,Corporate,Office Supplies,35,2,0,9.36,1.76,Medium
ES-2012-2479198,15/11/2012,19/11/2012,Erin Smith,Corporate,Office Supplies,15,1,0,5.37,1.38,Medium
SL-2012-4330,15/11/2012,21/11/2012,Charles Crestani,Consumer,Office Supplies,17,1,0,0.48,1.21,Medium
SF-2012-6000,15/11/2012,20/11/2012,Aaron Smayling,Corporate,Office Supplies,15,1,0,0.75,1.09,Medium
TU-2012-5220,15/11/2012,18/11/2012,Corinna Mitchell,Home Office,Office Supplies,8,1,0.6,-3.582,0.96,Medium
NI-2012-8830,15/11/2012,18/11/2012,Tamara Willingham,Home Office,Office Supplies,4,1,0.7,-4.542,0.89,High
ID-2012-32623,15/11/2012,20/11/2012,Nora Preis,Consumer,Office Supplies,23,4,0.5,-22.44,0.84,Medium
TU-2012-5220,15/11/2012,18/11/2012,Corinna Mitchell,Home Office,Office Supplies,12,1,0.6,-17.814,0.82,Medium
ID-2012-66146,15/11/2012,18/11/2012,Tamara Chand,Corporate,Office Supplies,14,1,0,0.54,0.69,Medium
CM-2012-6570,15/11/2012,22/11/2012,Anthony Garverick,Home Office,Office Supplies,10,1,0,3.51,0.47,Medium
CA-2012-113173,15/11/2012,17/11/2012,Dean Katz,Corporate,Office Supplies,9,5,0.2,-1.744,0.44,Medium
TU-2012-5220,15/11/2012,18/11/2012,Corinna Mitchell,Home Office,Office Supplies,5,1,0.6,-4.212,0.35,Medium
CA-2012-113173,15/11/2012,17/11/2012,Dean Katz,Corporate,Office Supplies,11,3,0.8,-17.046,0.33,Medium
NI-2012-8830,15/11/2012,18/11/2012,Tamara Willingham,Home Office,Office Supplies,2,1,0.7,-1.62,0.32,High
AO-2012-1230,15/11/2012,20/11/2012,Dave Hallsten,Corporate,Office Supplies,51,4,0,17.88,0.31,Medium
TU-2012-3340,15/11/2012,21/11/2012,Karl Braun,Consumer,Office Supplies,4,1,0.6,-2.568,0.27,Medium
ID-2012-27450,16/11/2012,17/11/2012,Adam Hart,Corporate,Furniture,"1,471",3,0.47,-916.0443,191.26,Medium
ID-2012-27450,16/11/2012,17/11/2012,Adam Hart,Corporate,Furniture,485,4,0.27,-119.6712,104.75,Medium
ES-2012-4558645,16/11/2012,22/11/2012,Barry Gonzalez,Consumer,Technology,"1,881",6,0,300.78,96.74,Medium
MX-2012-164378,16/11/2012,20/11/2012,Janet Molinari,Corporate,Furniture,672,7,0.2,75.628,87.72,High
CA-2012-150875,16/11/2012,20/11/2012,Heather Kirkland,Corporate,Furniture,696,2,0,160.1766,85.22,Medium
CA-2012-164539,16/11/2012,22/11/2012,Philisse Overcash,Home Office,Office Supplies,523,5,0,141.2775,74.71,Low
ID-2012-58761,16/11/2012,20/11/2012,Paul Prost,Home Office,Office Supplies,351,2,0.17,-50.8308,69.17,High
MX-2012-164378,16/11/2012,20/11/2012,Janet Molinari,Corporate,Furniture,583,3,0.2,43.692,67.93,High
IN-2012-86257,16/11/2012,21/11/2012,Darrin Martin,Consumer,Furniture,914,2,0,91.38,67.91,Medium
IN-2012-65726,16/11/2012,21/11/2012,Daniel Byrd,Home Office,Furniture,811,5,0.1,-63.06,62.73,Medium
ES-2012-1335715,16/11/2012,18/11/2012,Becky Castell,Home Office,Technology,305,8,0,21.12,46.38,High
CA-2012-135685,16/11/2012,18/11/2012,Mike Pelletier,Home Office,Furniture,654,3,0,111.1035,43.33,Medium
CA-2012-135685,16/11/2012,18/11/2012,Mike Pelletier,Home Office,Technology,"1,000",4,0,229.9908,40.42,Medium
IT-2012-5588535,16/11/2012,21/11/2012,Mitch Willingham,Corporate,Office Supplies,257,5,0.6,-109.26,38.63,High
ES-2012-4070273,16/11/2012,20/11/2012,Maribeth Schnelling,Consumer,Office Supplies,577,7,0.4,-384.552,32.41,Medium
ID-2012-86320,16/11/2012,21/11/2012,Matt Collins,Consumer,Technology,318,2,0.4,-196.188,24.99,Medium
IT-2012-5588535,16/11/2012,21/11/2012,Mitch Willingham,Corporate,Furniture,242,6,0.85,-1144.116,23.38,High
TU-2012-9960,16/11/2012,19/11/2012,Tracy Blumstein,Consumer,Furniture,78,1,0.6,-44.778,21.67,Critical
CA-2012-135685,16/11/2012,18/11/2012,Mike Pelletier,Home Office,Furniture,186,6,0,76.0878,20.81,Medium
SA-2012-4650,16/11/2012,21/11/2012,Chris Cortes,Consumer,Office Supplies,217,4,0,82.44,17.11,Medium
CA-2012-135685,16/11/2012,18/11/2012,Mike Pelletier,Home Office,Furniture,214,3,0,36.3987,16.33,Medium
ES-2012-1335715,16/11/2012,18/11/2012,Becky Castell,Home Office,Office Supplies,80,7,0,18.27,15.54,High
CA-2012-145394,16/11/2012,20/11/2012,Matt Connell,Corporate,Technology,240,3,0.2,26.9973,15.01,Medium
MX-2012-104269,16/11/2012,20/11/2012,Thais Sissman,Consumer,Office Supplies,106,6,0,26.4,13.96,Medium
MX-2012-164378,16/11/2012,20/11/2012,Janet Molinari,Corporate,Office Supplies,74,7,0,35.7,13.77,High
MX-2012-104269,16/11/2012,20/11/2012,Thais Sissman,Consumer,Furniture,153,5,0,15.3,12.9,Medium
ID-2012-50354,16/11/2012,21/11/2012,Theresa Coyne,Corporate,Office Supplies,140,4,0,55.8,12.62,High
US-2012-130155,16/11/2012,21/11/2012,Carol Darley,Consumer,Furniture,234,7,0.4,-54.684,12.3,Medium
ID-2012-50354,16/11/2012,21/11/2012,Theresa Coyne,Corporate,Office Supplies,63,5,0,1.2,12.26,High
MX-2012-104269,16/11/2012,20/11/2012,Thais Sissman,Consumer,Furniture,335,4,0,143.92,11.93,Medium
ES-2012-4070273,16/11/2012,20/11/2012,Maribeth Schnelling,Consumer,Technology,231,4,0,99.24,11.26,Medium
MX-2012-164378,16/11/2012,20/11/2012,Janet Molinari,Corporate,Office Supplies,160,9,0,63.9,9.71,High
US-2012-151736,16/11/2012,20/11/2012,Linda Southworth,Corporate,Furniture,123,4,0.2,-4.688,8.9,Medium
ID-2012-86320,16/11/2012,21/11/2012,Matt Collins,Consumer,Office Supplies,77,4,0.4,-20.52,8.81,Medium
CA-2012-135685,16/11/2012,18/11/2012,Mike Pelletier,Home Office,Office Supplies,180,9,0,84.5154,8.77,Medium
ID-2012-58761,16/11/2012,20/11/2012,Paul Prost,Home Office,Office Supplies,50,4,0.47,-26.232,7.4,High
CA-2012-150875,16/11/2012,20/11/2012,Heather Kirkland,Corporate,Technology,305,3,0.2,22.8582,7.38,Medium
